transaction_id,item_id,item_name
3324694,39275,Organic Blueberries
1420395,24852,Banana
2978122,43295,Unsweetened Vanilla Almond Milk
1436805,38004,"Curry Powder, Madras"
968386,30489,Original Hummus
2688279,43961,Organic Peeled Whole Baby Carrots
817453,3990,Natural Sharp Cheddar Sliced Cheese
1917138,42562,Low fat Chocolate Milk
199675,9554,Mocha Almond Fudge Minis Almond Milk Frozen Dessert
2512099,40910,Root Beer
2478695,28928,Uncured Black Forest Ham
2028371,21841,"Tortillas, Brown Rice"
2294219,8903,Semi-Sweet Mini Chocolate Chips
950895,2078,Unsalted Pure Irish Butter
1768155,30489,Original Hummus
1076347,27966,Organic Raspberries
1254589,39475,Total Greek Strained Yogurt
851273,10874,Zero Calorie Lemon Lime Twist Soda
40388,18019,Macaroni & Cheese Dinner Original Flavor
2816213,15613,Salted Tub of Butter
17756,22935,Organic Yellow Onion
2013742,29675,Organic Bagged Carrots
958193,17758,Strawberry Rhubarb Yoghurt
976667,14651,Tommy/Kent/Keitt/Haden Mango
1615407,11005,Organic Cream Cheese Bar
2074106,21385,Butter Lettuce
2431136,39190,Vanilla Unsweetened Almond Milk
2592407,32029,Low Sodium Organic Medium Chili
2908356,42265,Organic Baby Carrots
455405,37374,Cherubs Tomatoes
1463138,12070,Multi Surface Glade® Rainshower Scent Everyday Cleaner
2590213,10690,Natural Lemon Flavored Sparkling Water
1053973,10761,Organic Yokids Lemonade/Blueberry Variety Pack Yogurt Squeezers Tubes
2010693,13954,Hello Hydration Moisturizing Conditioner
1909015,35980,Organic Crunchy No Salt Added Peanut Butter
855596,4421,Organic Beef Uncured Hot Dogs
1871861,8859,Natural Spring Water
2983350,4942,Vanilla Almond Breeze
182396,35504,Real Coconut Water
1007174,39475,Total Greek Strained Yogurt
2201516,26369,Organic Roma Tomato
2951173,31343,Shredded Mild Cheddar Cheese
2904312,47766,Organic Avocado
1451607,27966,Organic Raspberries
3130633,14131,Traditional Hearty Chicken and Rotini Soup
3013795,46820,Vanilla Pure Almond Milk
3375512,49279,Turkey Store Lean Ground Turkey
3173756,48637,"Green Supreme Apple, Kale & Lemon Cold Pressured Fruit & Vegetable Juice"
747590,3682,Organic Roasted Red Pepper & Tomato Soup
3224310,30884,Island Vanilla Cereal
616079,33782,Vitaminwater Revive Fruit Punch
1418430,6985,Alfredo Sauce
1074756,20169,Annie Peely Fruit 4.5 Z
2725008,11007,Chocolate Calming Supplement
2764996,32877,Yellow Zucchini
1979097,26894,Organic Chocolate Milk
695170,17737,Gluten Free Red Velvet & Tuxedo Cupcake Duo
1744828,42562,Low fat Chocolate Milk
2621303,34335,Ruby Red Grapefruit Juice
2907784,10132,Organic American Cheese Singles
2297775,27156,Organic Black Beans
2832534,28985,Michigan Organic Kale
423881,7419,Sweet Red Grape Tomatoes
1909304,22308,"Bread, Gluten Free, White Sandwich"
683843,21709,Sparkling Lemon Water
2889618,27325,Alpine Spring Water
1120324,21137,Organic Strawberries
1287501,31114,Pure Tea Tree Castile Soap
3127585,25027,Super Shiny Mango Conditioner
2829916,13166,"Organic Milk Reduced Fat, 2% Milkfat"
784522,8277,Apple Honeycrisp Organic
2614576,28278,Organic Penne Rigate
1717591,512,Multigrain Pop Cakes
1685062,14955,Organic Prune Juice
2259295,9913,Garden Vegetable Salad Roll
3254776,48123,Organic Silken Tofu
1098057,37947,Organic Peach Lowfat Yogurt
1143708,13885,Caramel Cookie Crunch Gelato
2263397,28978,Smokehouse Maple Seasoning
1063482,35072,Organic Green Butter Lettuce
2207626,28682,Chocolate Peanut Butter Cup Gelato
3318358,20000,100% Grape Juice
713942,24852,Banana
559620,19115,Blueberry Pecan Plus Fiber Fruit & Nut Bar
2774219,46979,Asparagus
1472848,48559,Synergy Organic Kombucha Gingerberry
779714,6740,Organic Braeburn Apple
126063,13370,Packaging Tape High Performance
1224501,47830,Watercress Greens Juice
2305944,44277,Natural Boneless Skinless Chicken Thighs
329600,4591,Quick 1 Minute Oatmeal
1286837,33731,Grated Parmesan
2767223,5785,Organic Reduced Fat 2% Milk
2435966,33198,Sparkling Natural Mineral Water
1982103,28985,Michigan Organic Kale
2913035,49683,Cucumber Kirby
590885,40063,Gluten Free Chocolate Chip Cookies
1743734,41201,Milk Chocolate Coins
1834079,21184,Tzatziki Greek Strained Yogurt Dip Cucumber Garlic
1934574,14819,Crazy Feta Dip
257267,38949,Febreze Fresh Clean Garbage Bags
1870872,7559,Cinnamon Rolls with Icing
1093110,3308,Original English Muffins
2797841,24891,Organic Chocolate 1% Milk with DHA Omega-3
2114436,20407,Jumbo Veggies Dogs
2908791,45066,Honeycrisp Apple
3156281,45599,Organic Strawberry Lemonade Fruit Juice Drink
3023626,16882,Baby Spring Mix
44405,42617,Organic Great Northern Beans
900943,9839,Organic Broccoli
1167492,33750,Sweet Rival Sesame Butter + Dates Macrobar
3143608,26866,Unoaked Chardonnay
3034326,24852,Banana
2038514,8193,Russet Potato
1501743,19057,Organic Large Extra Fancy Fuji Apple
1775167,48171,Shredded Hash Browns
7605,47144,Unsweetened Original Almond Breeze Almond Milk
112945,47368,Kettle Cooked Potato Chips Sea Salt and Vinegar
1008176,6046,Boneless Skinless Chicken Breast
3360090,28373,Original Rotisserie Chicken
112261,21903,Organic Baby Spinach
1028866,25936,EnviroKidz Gluten Free & Wheat Free Gorilla Munch Corn Puff Cereal
538975,21137,Organic Strawberries
2207880,33705,New York Cheddar Potato Chips
2124816,21903,Organic Baby Spinach
1032328,12703,Organic Mung-Bean Sprouts
1962532,22451,Crinkle Cut French Fries
611788,23044,Cream Top Smooth & Creamy Vanilla Yogurt
422660,13304,Whole Peeled Tomatoes
1955547,21927,Organic Boneless Skinless Chicken Breast
440698,27662,Large Grade AA Cage Free Eggs
3348420,34084,"Potassium Gluconate 550 mg, Tablets"
2669845,12156,Lite Thousand Island Salad Dressing
3076772,38909,Gluten Free Rotini
267923,21174,I Heart Baby Kale
699031,26604,Organic Blackberries
3314632,6066,Mini Moo's Real Cream Half & Half
531584,30233,Organic Large Brown Grade AA Cage Free Eggs
171421,32069,Organic Whole Grain Brown Rice Microwaveable Pouches
503547,36550,Organic Extra Large Grade AA Brown Eggs
669907,20754,Mediterranean Mint Gelato
3253613,41842,Organic Gluten Free Chia Plus with Quinoa & Amaranth Waffles
496992,1090,Shells & Real Aged Cheddar Macaroni & Cheese
1824910,46045,Reduced Fat Irish Butter
532756,8571,Baby Cucumbers
3326244,41949,Heritage O's Multigrain Cereal
363127,41129,All-One Baby Unscented Pure-Castile Bar Soap
616254,17322,Parmesan Cheese Angel Hair Pasta Mix
594561,12427,Original Beef Jerky
3385841,4451,Organic Skim Milk with DHA Omega-3
2936178,7308,Organic Hazelnut Spread
451419,4210,Whole Milk
1340417,23909,2% Reduced Fat Milk
2882121,28123,Organic Cut Green Beans
1750252,24852,Banana
1508401,18234,Organic Spinach Bunch
1864309,7704,Liquid Aminos All Purpose Seasoning
2758488,24797,Watermelon 3 in 1 Shampoo Conditioner and Body Wash
167646,8021,100% Recycled Paper Towels
3368217,7175,Organic Whipped Naturally Buttery Spread
2024624,17553,Lowfat Blueberry Yogurt
2669660,10957,Fridge Pack Cola
2094218,46676,Total 0% Nonfat Greek Yogurt
1758588,24964,Organic Garlic
2470759,17794,Carrots
1487563,26032,Dairy Free Mozarella Style Shreds
1011728,21553,Lowfat 2% Milkfat Cottage Cheese
2573473,37524,Fresh Mozzarella Ball
1316305,46279,Lactose Free Organic Whole Milk Plain Yogurt
122472,4274,Vegan Cheddar Style Cheese Slices
2554950,22559,Kitchen Cheese Enchilada
2296308,1700,White Cheddar Popcorn
113401,24852,Banana
2780079,6656,Organic California Style Sprouted Bread
2502522,24852,Banana
3099523,13740,Organic Summer Strawberry Bunny Fruit Snacks
1734191,27020,Mandarins Bag
785904,37931,Minced Onion
2029949,11203,"Cottage Doubles Peach, 2% Milkfat Lowfat Cottage Cheese & Peach Topping"
1925984,21572,Cheez-It Cheddar Cracker
3387009,43876,Crumbled Goat Cheese
2717745,13259,Organic Variety Pack
2239683,16953,Creamy Peanut Butter
3001577,34745,Organic Stage 3 Pear Carrot Apricot Baby Food
565079,44422,Organic Old Fashioned Rolled Oats
719640,41276,Energy Drink
1835047,17553,Lowfat Blueberry Yogurt
2462624,5876,Organic Lemon
551291,10637,Spaghetti With Meat Sauce
2258054,4137,Whole Grain Oat Cereal
1557703,4533,Butternut Squash Souffle
749170,33452,Fruit Punch Sports Drink
669515,20574,Roasted Turkey
555169,23765,Organic Smoked Turkey Breast
1646947,19953,Pink Grapefruit
1128954,8277,Apple Honeycrisp Organic
2012693,34668,Organic Large Grade AA Omega-3 Eggs
642789,46906,Grape White/Green Seedless
2821521,27156,Organic Black Beans
221457,21903,Organic Baby Spinach
1734849,17706,Organic Whole Grain Wheat English Muffins
321830,13536,Shredded Parmesan Cheese
2625376,38618,Organic Chunky Vegetable Soup
1409691,38944,Seven Grain Crispy Tenders
1935754,47766,Organic Avocado
926390,30480,"Tomatoes, Whole Peeled"
1169634,26568,Polenta Enriched Corn Meal
3076981,12456,Organic Sunday Bacon
1073276,36865,Non Fat Raspberry Yogurt
3191259,45066,Honeycrisp Apple
1569403,25824,Pita Chips Simply Naked
1886414,260,Cantaloupe
2313110,32689,Romaine Hearts
872464,24852,Banana
560801,49510,"Lentil Chips, Aged White Cheddar"
2364617,47144,Unsweetened Original Almond Breeze Almond Milk
1193775,3142,Organic Short Grain Brown Rice
465982,21938,Green Bell Pepper
397336,39485,Organic Traditional Gluten Freen Quinoa
1837077,35321,Organic Lowfat Milk
1802511,24117,Potato Chips Cheddar & Sour Cream Flavored Party Size!
2847305,39877,Organic Granny Smith Apple
194572,33000,Pure Irish Butter
2002090,31044,Granola Bites Honey Almond
587748,9505,Organic Original Rice Pilaf
1364303,31525,Pita Pocket Bread
2599919,28016,White Meat Fun Nuggets
408575,41246,Dark Chocolate Sea Salt Caramel
2029665,42265,Organic Baby Carrots
1054559,46906,Grape White/Green Seedless
2386359,1158,Mango Chunks
1184406,16465,Kitchen Bags
1403185,7253,Multipack Flavor Mix
228058,39877,Organic Granny Smith Apple
2153824,15081,"Eggs, Organic, Pasture-Raised, Large"
343120,42460,Plain Mini Bagels
2689457,18543,Organic Nettle Leaf Tea Bags
550226,37490,Wholesome Organic Powdered Sugar
128156,21070,Lightly Sweet Popcorn
2931142,4472,Toasted Coconut Almondmilk Blend
1288631,7475,Vegenaise Tartar Sauce
2771736,21903,Organic Baby Spinach
1758431,13517,Whole Wheat Bread
576855,26209,Limes
2385898,43631,Diet Coke
2843085,42556,Slider Storage Quart Bags
2759859,39721,Organic Grapefruit Juice
2431799,30839,Homestyle Breaded Chicken Breast Tenders
514529,20842,Total 0% Greek Yogurt
3400816,13176,Bag of Organic Bananas
638393,5262,Brown Extra Large Grade AA Eggs
2469549,26520,Cheese Shredded Sharp Cheddar Reduced Fat 2%
264317,44560,Kids Organic Chocolate Chip ZBars
317345,28384,Sweet Peas
1936483,27966,Organic Raspberries
2673209,12312,Lavender Hand Soap
296811,17794,Carrots
2554811,45002,Organic Balsamic Vinegar Of Modena
1716261,3957,100% Raw Coconut Water
555106,34969,Red Vine Tomato
3411680,28593,Reduced Fat 2% Chocolate Milk
2341307,36676,Organic Plain Nonfat Yogurt
2883462,1536,Flaked Tuna Feast Cat Food
2234583,4276,Sea Salt Lentil Chips
1429708,23644,Sharp Cheddar Thick Slices Cheese
2709897,25839,Froot Loops Cereal
3387209,29675,Organic Bagged Carrots
789010,24253,Go Lean Cereal
1707591,13032,Cinnamon Toast Crunch
1796074,30962,Vanilla Greek Yogurt 0% Fat
2059797,18409,Outrageous B & B Pickles
2123935,48559,Synergy Organic Kombucha Gingerberry
532969,19677,Original Pure Creamy Almond Milk
3144393,14462,Sliced Black Olives
2724021,10243,Parchment Paper
1837077,16349,Organic Yams
2133399,40593,Cream Cheese
2157720,4920,Seedless Red Grapes
3370652,20947,Passionberry Bliss Kombucha Drink
331853,34448,Original Veggie Straws
545552,28985,Michigan Organic Kale
1287218,33493,Cotton Swabs
322926,4411,Artisan Style Corn & Whole Wheat Blend Tortillas
797756,25753,Organic Homestyle Waffles
1682607,19057,Organic Large Extra Fancy Fuji Apple
2123089,13176,Bag of Organic Bananas
48109,5488,With Pineapple Pulp Free Orange Juice
3184912,17066,Clean Freak Refreshing Unscented Dry Shampoo
2327241,5744,Unsalted Chicken Stock
525619,47325,100% Pomegranate Juice
1524039,44850,Ground Coffee Gran Selezione Dark Roast
2074486,2480,Organic 85% Cacao Dark Chocolate Bar
960269,30506,Hummus Roasted Pepper
65791,19006,Dark Chocolate Pretzels with Sea Salt
1581287,33198,Sparkling Natural Mineral Water
255670,9387,Granny Smith Apples
1911266,17553,Lowfat Blueberry Yogurt
1757195,23025,Organic Stage 4 Green Bean Pear & Pea Baby Food
2118002,19006,Dark Chocolate Pretzels with Sea Salt
490045,41149,Organic Riced Cauliflower
83888,37317,Wonderful 100% Pomegranate Juice
889395,13629,Organic Snipped Green Beans
2999358,26091,Blast of Vitamin C Very Berry
100266,14063,Triscuit Original Baked Whole Grain Wheat Crackers
2144750,32828,Italian Sausage
295336,5870,Orange & Spice Herbal Tea
1958375,48179,Sweet and Tangy Barbecue Wings
3209230,16797,Strawberries
774637,16797,Strawberries
354403,48142,Diet
1762975,28785,Organic Tahini
2625900,18897,Natural 72% Dark Chocolate With Natural Forest Mint Flavor
652327,29118,French Vanilla Soy Creamer
1567088,13517,Whole Wheat Bread
648331,28881,Banana Cream Traditional Oikos Greek Yogurt
3111673,14633,Veggie Chips
609427,39558,Gold Potato
1987136,26604,Organic Blackberries
3139684,22935,Organic Yellow Onion
1054954,21038,Organic Spelt Tortillas
2278666,32267,Twelve Essentials Fruit and Vegetable Juice
2179261,7676,Organic Lowfat Plain Yogurt
367269,23236,Chopped Spinach
2209557,4163,Spanish Rice Pilaf Mix
3357292,29553,Super Soft Taco Flour Tortillas
1229973,4033,Nightly Calm Herbal Tea K-Cup Pods
621067,7860,Jasmine Ready Rice
729174,14678,Organic Frozen Peas
2292439,49683,Cucumber Kirby
271026,7628,"Dressing, Jersey Sweet Onion, Calorie Free"
2737432,22767,Original Ice Cream Bar
2349298,39250,Essential Orange-Orange Vitamin Water Drink
2149282,49517,0% Fat Free Organic Milk
1522951,23794,1% Chocolate Milk
3036066,28199,"Clementines, Bag"
2725652,25466,Water
669430,17122,Honeycrisp Apples
1423402,34282,Original Sandwich Bread
2070289,39877,Organic Granny Smith Apple
3100277,42350,Peanut Butter Cups Candy
1527023,11679,Deli Fresh Rotisserie Seasoned Chicken Breast
171570,24852,Banana
1288995,43654,Whole Milk Greek Blended Vanilla Bean Yogurt
2117726,11556,Quadratini Chocolate Cream Wafers
1490781,15210,"Natural Beverage, Instant, Original, Caffeine Free"
1801316,38200,Apple Juice
3390339,3861,Fresh Mushroom  Pasta Sauce
1623199,34969,Red Vine Tomato
692563,8518,Organic Red Onion
350500,12318,Multivitamin/Multimineral Supplement Tablets for Women
86299,3957,100% Raw Coconut Water
345901,42460,Plain Mini Bagels
493263,2651,Mayonnaise
1270153,4605,Yellow Onions
1233111,19057,Organic Large Extra Fancy Fuji Apple
2806836,13066,Mango Coconut & Pepper Dressing
3257381,27966,Organic Raspberries
885026,26932,Turbinado Cane Sugar
1840060,26928,Two-Bite Brownies
2792460,14992,Green Beans
2396505,28204,Organic Fuji Apple
3411309,7751,Tomato Ketchup
2646393,32689,Romaine Hearts
1110838,29837,Of Maine Fresh Frozen Wild Blueberries
2412261,9955,Unsweetened Organic Coconut Milk
444598,18689,Dairy-Free Chive Cream Cheese
1045891,26620,Peach Pear Flavored Sparkling Water
1258924,29609,Bai Bubbles Jamaica Blood Orange
3396034,13176,Bag of Organic Bananas
1009516,35045,Original No Pulp Pure 100% Florida Orange Juice
1706671,44883,Fudge Brownie Gluten Free Cookie Dough
2000468,5322,Gluten Free Dark Chocolate Chunk Chewy with a Crunch Granola Bars
2763404,14702,Maple Honey Ham
1643635,9595,Organic Homestyle Mini Waffles
234752,7026,"Sparkling Mineral Water, Natural Lemon Flavor"
380457,15485,Green Tea Bags
318182,17419,Sprouted Whole Wheat Bread
1416111,22124,Total 0% Raspberry Yogurt
385639,15392,Organic Mayonnaise
1274196,44536,Simple Favorites Five Cheese Rigatoni
1120624,48015,Lime Slim Can
2666224,28476,Organic Small Curd Cottage Cheese
3410924,16185,Sharp Cheddar Cheese
2685005,27470,Organic Kale Chips
37202,21137,Organic Strawberries
1184848,44359,Organic Small Bunch Celery
1564653,28204,Organic Fuji Apple
2650346,24322,"Round Cake Pan 9\"""
1698585,26282,"Organic Snack Mix Bunnies Snack Mix, Organic"
1537716,10673,Original Nooks & Crannies English Muffins
2198463,41557,Original Deli Style Pretzel Crackers
2929703,40377,Unrefined Virgin Coconut Oil
3100602,36691,Purified Drinking Water
66155,6975,World Cuisine Certified Halal Chicken Tikka Masala With Basmati Rice
1721226,24117,Potato Chips Cheddar & Sour Cream Flavored Party Size!
1678031,32942,Frontier Whole Wheat Oat & Honey Flapjack and Waffle Mix
1920447,36872,Lemon Natural Dishwasher Detergent Gel
2827158,25804,Original Soy Milk
1804329,6166,Baked Whole Grain Wheat Cracked Pepper & Olive Oil Crackers
537919,40173,Organic Gluten Free Rigatoni
2616386,39275,Organic Blueberries
1907423,3631,Organic Whole Milk French Vanilla Yogurt
1189469,47759,Mandarin Oranges
1488712,10504,Yukon Gold Potatoes 5lb Bag
565528,21288,Blackberries
198191,20114,Jalapeno Peppers
2860878,38996,Grape Tomatoes
574190,6238,Lettuce Red Butter Organic
2942463,9248,Grissini Torinesi Thin Breadsticks
2837275,38996,Grape Tomatoes
777973,19945,G Series Perform Orange Flavor Sports Drink
2704845,41806,Organic Greek Whole Milk Blended Strawberry Yogurt
500585,31766,Cheese Pizza Snacks
360365,15613,Salted Tub of Butter
252160,18465,Organic Grade A Free Range Large Brown Eggs
1781821,38995,Pomelo Grapefruit & Aloe Appeal
1687858,31299,Some Pulp Orange Juice
2640791,33378,Tzatziki Sauce
936580,47626,Large Lemon
2953707,12941,Morning Oat Crunch
2620709,16083,Organic Large Brown Eggs
2234248,6327,Le Bon Coffee Chicory Concentrate
1572976,1942,Aged White Wine Vinegar
904683,2480,Organic 85% Cacao Dark Chocolate Bar
1482536,19204,Organic Heritage Flakes Cereal
2205038,14881,Organic Yukon Select Fries
1515828,2611,Gluten Free SpongeBob Spinach Littles
3130445,27845,Organic Whole Milk
2893567,40199,Chocolate Chip Cookies
2429274,34050,Orange Juice
2700906,18090,Organic Large White Flesh Peach
499096,44325,Elbow Macaroni Pasta
2825735,26369,Organic Roma Tomato
2902562,39557,Organic Premium Raspberry Spread
265892,45279,Organic Fat Free Dha Omega 3 Milk
2867449,2581,Lavender Floral & Mint Natural Dish Liquid
181849,32585,Sprouted Wheat Cinnamon Raisin Bagels
1700420,28289,Organic Shredded Carrots
1492205,28481,Oikos Fat Free Strawberry Greek Yogurt
1453939,34358,Garlic
1043593,35948,Tonic Water
2616472,5479,Italian Sparkling Mineral Water
2180418,22151,Tart Cherry Yoghurt
434409,45066,Honeycrisp Apple
174757,5707,Dark Chocolate Cinnamon Pecan Bar
1525568,38312,Almond Milk Strawberry Yogurt
1856465,48603,Organic Grind To A Salt Seasoning with Grinder Gap
3181756,3957,100% Raw Coconut Water
3117658,45570,Organic Greek Plain Nonfat Yogurt
333703,25843,Maple Bacon Potato Chips
1464218,4894,Medium Thick'n Chunky Salsa
248318,48957,Milk Free Better Than Sour Cream
3117952,7035,Peanut Butter Ice Cream Cup
1759810,43789,Organic Basil
2191274,8518,Organic Red Onion
2147126,2772,Toll House Real Semi-Sweet Chocolate Morsels
926813,31505,Fiesta Grilled Chicken
164132,29801,100% Recycled White Paper Towels
